step,train_loss,test_loss
1010,0.5176014953341794,0.4522206258805098
1020,0.27358677458814856,0.3176496785994344
1030,0.6459756934143437,0.7295982902276049
1040,0.32361819645717527,0.6331502420187318
1050,0.2836550375948268,0.7340018463643406
1060,0.42228441056312094,0.0639226487408169
1070,0.12139851009028207,0.3576658616494536
1080,0.486811156542708,0.2342751579444024
1090,0.6495206586718384,0.45510775245103735
1100,0.3954097282633754,0.21443867807087574
1110,0.2095066136345899,0.3658147599394152
1120,0.28821504953874433,0.38667611078999337
1130,0.4678874536142953,0.020731088232439406
1140,0.1297617582931222,0.33797272729798794
1150,0.5431574374773281,0.2643671683144698
1160,0.3352617583118641,0.45215788407178337
1170,0.1966446739772243,0.23539992859292488
1180,0.30999862076560325,0.04079507935709637
1190,0.28256118377697204,0.3784587302900382
1200,0.8931148656409482,0.333356744065528
1210,0.23819192788829466,0.5390472979180209
1220,0.039873774937742704,0.9872705039132498
1230,0.025241272007786038,0.2158573928749582
1240,0.445285434537662,0.0651261682031305
1250,0.27707265891234617,0.3030046023629084
1260,0.03783070656706364,0.350553231234455
1270,0.018166137588158444,0.9016453166694766
1280,0.7634511239070816,0.3189690725785073
1290,0.32930991431595086,0.4552517657226717
1300,0.11569549134215334,0.447557773492808
1310,0.5128268434675951,0.25014165467206734
1320,0.5281944472680421,0.3486522920002604
1330,0.16557089190938282,0.2507551124375808
1340,0.013944145446382518,0.405703020037099
1350,0.3988534886053011,0.2577611986845322
1360,0.07847377967719286,0.44046958370765643
1370,0.7919886243473249,0.4588577228693072
1380,0.025276816746789908,0.12388336316153878
1390,0.353997069210405,0.1749876250738252
1400,0.3782644694361072,0.7135718011437306
1410,0.5857389037083269,0.0007856851078988368
1420,0.6110087831532531,0.21342053782539988
1430,0.12647652521665825,0.12360452244332412
1440,0.498162971775226,0.24718678194271587
1450,0.1455598371050298,0.1773766284206572
1460,0.23274319516618075,0.2525345860384065
1470,0.5076435234295641,0.6971310657432503
1480,0.07633989575101302,0.07807122715396682
1490,0.0011758445521120595,0.1524692171006679
1500,0.4248252637551675,0.05672075006191546
1510,0.22550043409069653,0.034720684133713424
1520,0.07418903097831796,0.09113640716007862
1530,0.07333784750826644,0.005016313492184515
1540,0.27580385917883005,0.11505579190932337
1550,0.46137838384420404,0.08633594248888224
1560,0.19496831967228473,0.16483107561902482
1570,0.3607045758378977,0.25036366957888134
1580,0.15673024644471378,0.26503479829230014
1590,0.055691854196127655,0.20486255542954587
1600,0.21367562646014743,0.16062193203454964
1610,0.3237913642936835,0.32947126558067885
1620,0.04114816873068937,0.03276214074337505
1630,0.534987534979083,0.23159009613046186
1640,0.33481155304555094,0.05348532216374382
1650,0.9607537321152227,0.09200802773573317
1660,0.4905595537441773,0.25121266167368744
1670,0.3826579846207353,0.43902854427242194
1680,0.18211414613444402,0.44751134339967685
1690,0.054767370913792274,0.14651840514861084
1700,0.10203508706674097,0.336532410724477
1710,0.023524554709088947,0.020929597725773845
1720,0.41377446146661945,0.006187178587879341
1730,0.0333486200248355,0.12267722656430466
1740,1.0526098151622691,0.5511267451573549
1750,0.13991260831823138,0.08143092463223559
1760,0.5073667775282855,0.743216385948101
1770,0.36053459990714626,0.116084145450143
1780,0.06488552807059972,0.00444265603403401
1790,0.15421618574311147,0.38521174249317086
1800,0.025539288018515453,0.0038340450015483907
1810,0.029699192576540114,0.43867476486779544
1820,0.014611534077079841,0.01384309139590562
1830,0.08940603133737805,0.5176143130347419
1840,0.2935447443196308,0.060602547372019436
1850,0.0027914436265912713,0.017745023953028977
1860,0.15053467343549268,0.16951150439648788
1870,0.2753620803129966,0.23244819047215054
1880,0.2705712256334136,0.17846157889285752
1890,0.02822477599840029,0.06716808406856094
1900,0.7276864861599608,0.251581829554524
1910,0.6478171599213683,0.48043938826757915
1920,0.2089438707193565,0.08034763347676835
1930,0.13367519780845888,0.0025976906419477148
1940,0.12311259948841034,0.014925919266864962
1950,0.08810015061594198,0.09917404502994395
1960,0.006498900258133461,0.0815156118569915
1970,0.22114784185234998,0.04595604555405848
1980,0.0013738921866629757,0.00605843457733506
1990,0.09962045752527932,0.07219963982473387
2000,0.006355424562301854,0.02697006433751738
2010,0.0009142355387616694,0.033569177455667426
2020,0.10268658495166144,0.10501591500032663
2030,0.46276559620666324,0.08975934823758198
2040,0.2489093152140136,0.5583196452508872
2050,0.03415476659211449,0.057904491823862925
2060,0.9419382131250931,0.2679075705368137
2070,0.18462304425943274,0.535943329807268
2080,0.12560954395915833,0.8256652452941379
2090,0.021489944956754322,0.08733747575874098
2100,0.15628981496799527,0.06198599369963354
2110,0.09762238208263709,0.027385160297774575
2120,0.2678060029972268,0.4927737540497736
2130,0.006383237855188939,0.06604621076844515
2140,0.2733930099549699,0.38333499107591495
2150,0.15571223539677603,0.3790631624493149
2160,0.002755717125054563,0.13911875374147295
2170,0.10022104964796949,0.3964423476088637
2180,0.07720404948856169,0.29196722441472095
2190,0.37405150085699684,0.0007845913186966064
2200,1.2220224379020233,0.16905758415496092
2210,0.06187474913551426,0.057263073134573586
2220,0.33259384505554895,0.08274326318517973
2230,0.054506051075377066,0.09813786727664627
2240,0.10403593658646164,0.006109153046962353
2250,0.01554559698463077,0.09710156933063419
2260,0.38874262512339947,1.7610003678332777
2270,0.5140373613453969,0.29104118990648986
2280,0.29055515550854843,0.3912212829972618
2290,0.7526462532627941,0.004009365043181379
2300,0.4241835020956666,0.047526711423483
2310,0.0749150220423283,0.03763596564549695
2320,0.11137815736874708,0.02342353163161179
2330,0.5347500510519452,0.03662937597244785
2340,0.13563595308077842,0.04537778506073992
2350,0.004222592032991534,0.027829876881823985
2360,0.23869144699581496,0.2837932304830352
2370,0.01321773917398072,0.6275731940345824
2380,1.0167585879811263,0.23975099811032757
2390,0.22116244284571096,0.07854024291593904
2400,0.1832801524715963,0.8351293110980952
2410,0.8708524127766599,0.07099551772838525
2420,0.2829809806922581,0.10939478192798609
2430,0.14721355188041363,0.16410351413236135
2440,0.4713625200185035,0.5351813187054965
2450,0.40608306217964635,0.04781451084618152
2460,0.7048816700849129,0.48221692690812146
2470,0.00029557885505930603,0.10423556864385444
2480,0.001937252549385884,0.02038570993888834
2490,0.007000897230306778,0.03608058967189563
2500,0.5569140792843666,0.010012012185311161
2510,0.05191186504632675,0.5172338082362462
2520,0.1579328754316175,0.09193283826644147
2530,0.0005985832261852372,0.1411004553181076
2540,0.004878043478194913,0.5065747088144752
2550,0.13030324642085814,0.4958086123838681
2560,0.40461302096844687,0.01723596903193307
2570,0.12255880766708878,0.17473424467446727
2580,0.006986376558499034,1.7432873332565686
2590,0.17344630780802672,0.45026899375008095
2600,0.5155851113763229,0.009233727423677068
2610,0.12727087297713394,0.2037213511606841
2620,0.0622591835463945,0.18746696187841927
2630,0.024150500932111657,0.2435615222092292
2640,0.3705450840457215,0.1395800606515957
2650,0.055916487469941115,0.04023976276427516
2660,0.0002484604981640927,0.46845707498383704
2670,0.17159309705701992,0.01108043444230846
2680,0.0006892637967728201,0.06253532960710881
2690,0.3915966469716996,0.48022617140639934
2700,0.027249212836730825,0.0004484760861028489
2710,0.25603684664978255,2.032120600513841e-05
2720,0.7033764518430454,0.1795967708843651
2730,0.012283566984859273,0.3250754183324794
2740,0.1818432119743758,0.055766493648922943
2750,0.0022076675561123965,0.011997821322590925
2760,0.03796021884547396,0.8021622186981758
2770,0.1771422230690971,0.005216850410937466
2780,0.022866929309734895,0.4281335625696212
2790,0.1598002616037707,0.10373126770125958
2800,0.01677055074163274,0.15437564306240595
2810,0.004647302370875483,0.023266921701564983
2820,0.0189078981033717,0.33871371248801885
2830,0.0005317640858569379,0.39938804850281273
2840,0.1166582646851999,0.2949190089198618
2850,0.0005862153949352049,0.3985482480444822
2860,0.03917336238648874,0.0681814765124463
2870,0.3531917375783119,0.0006426562193446311
2880,0.09958224020614613,0.31423353678940225
2890,0.3788597644355344,0.06448287867651753
2900,0.0004483543622029521,0.000185740590215659
2910,0.0017318175523356196,0.025772033329713125
2920,0.15238222842988688,0.34944079680683626
2930,0.4281548382836117,0.14073074936486427
2940,0.05759763248657618,0.23169083896556303
2950,0.054199853712738784,0.09373009014193733
2960,0.11186752537176942,0.047771506667720426
2970,0.031973889545144435,0.6763066836970537
2980,0.30017710951169696,0.7417321819234921
2990,0.5693734851882435,0.11218906423488562
3000,0.005921971660686678,0.7952155867542188
3010,0.4097741114936286,0.008644361429826672
3020,0.012407488684264511,0.15406184590214383
3030,0.21174802493292527,0.03481986190393316
3040,0.2782987524797515,0.002954279748861124
3050,0.0030472418102881716,0.1722370517051209
3060,0.049074611606396715,1.4854413565417823
3070,0.026392167488620943,0.1725291963250266
3080,0.053298511867238975,0.06943629682593294
3090,0.4886636031146919,0.34502898531029885
3100,0.03859123413829256,1.0798251798405027
3110,0.11838435053865867,0.03286398948378746
3120,0.004517909692458164,0.0036542024268891833
3130,0.76155154221446,0.06949976869367751
3140,0.0820209619042658,0.368283086977809
3150,0.028694582330843252,0.002793846319872425
3160,0.3310066834633381,0.06694280260990296
3170,0.17702638550884256,0.00010590382271386781
3180,0.4698815183549544,0.4278073084779045
3190,0.17304723994147536,0.000782600967287541
3200,0.0017422974208603109,0.23116523172432246
3210,0.0909798732225861,0.40394626892639585
3220,0.6187590993872061,0.056212313794878815
3230,0.05594708803062307,0.006453063491699258
3240,0.00037478201531020985,0.2136756437194125
3250,0.5090679970477138,0.34602964949860476
3260,0.5298077385174762,0.13196578987193056
3270,0.18755659750259124,0.0016841871678880851
3280,0.07650893282805736,0.15305589424086477
3290,0.02738480196338734,0.09252284547161907
3300,0.13065396581698835,0.001133443095140954
3310,0.2516589809216836,0.0001789709683761325
3320,0.026091643912462548,0.29803480628925316
3330,0.0012816992218375686,0.3536257653815477
3340,0.04761662535063912,0.024859188523136
3350,0.14937910773385582,0.06106990388567143
3360,0.41465172536964573,0.5250452058001877
3370,0.2430652758728573,0.15939188991343106
3380,0.0077977189281339685,0.7982762435932906
3390,0.06562509154464055,0.011140509433306894
3400,0.04273757486402153,0.10357871641691643
3410,0.04366542898599661,0.033452155964323604
3420,0.012292053105076906,0.022984933978067987
3430,0.0070241762044446114,0.4632662626397595
3440,0.5661193651350184,0.004874348712633831
3450,0.2561675713421324,1.266661722357269
3460,0.010127156993194416,0.052182156627286244
3470,0.6941870792221768,0.03173389406386206
3480,0.09010773063496136,0.5386216204473491
3490,0.023867437355980084,0.4280329524790885
3500,0.003992772701172124,0.008944031062078573
3510,0.2075300012307644,0.005991111261860177
3520,0.1712375927828784,0.15338906842433642
3530,0.13972577482780055,0.18390935153744895
3540,0.17107514482547903,0.08863998451522655
3550,0.011450513887217038,0.00011277638605951615
3560,0.36367236650925583,0.00384404684907909
3570,0.18201511909259685,0.19344599375519678
3580,0.7621999848177503,0.12209527761912484
3590,0.015271382187113833,0.266748778248807
3600,5.858376017885763e-05,0.03463690791791971
3610,0.2536072716311387,0.3792191965289069
3620,0.25603971145114696,0.004000643238538347
3630,0.001125672765650719,0.49714994220140307
3640,0.001585136092533863,0.7419511155789397
3650,0.33949237617457073,0.017186454035046494
3660,0.33433900664025495,0.06206754743169074
3670,0.13465490551924786,0.03420541464415411
3680,0.020410516277649702,0.00626920480682526
3690,0.12321115413900564,0.000524192078889531
3700,0.00392090022243477,0.00047168885228664653
3710,0.11244057800271742,0.025760477230687
3720,3.2934976492107904e-05,0.29174017344230857
3730,0.2923653222046659,0.022906148129655694
3740,0.023243707806599533,0.12717612508495502
3750,0.0019461007316038121,0.027074914714720302
3760,0.16897949772627133,0.00697717246927871
3770,0.0012394301727127167,0.0005342972871602964
3780,0.0017257813877260876,0.037929042718081285
3790,0.044671690142487286,0.01111545286663271
3800,0.024470541964923695,0.0024069716486482522
3810,0.5118026646677946,0.02450003463623504
3820,0.25809660502962073,0.08488803650637773
3830,8.634210827426599e-05,0.133254277838024
3840,0.07350070905693211,0.336815264203792
3850,0.00012854600056987525,0.17349185200572217
3860,0.31285388854277185,0.029173353293081766
3870,0.5915946343070099,0.01593773007615782
3880,0.4768269445031303,0.6252795950131704
3890,0.03534909236341881,3.189440856240893e-05
3900,0.07591665457962932,0.3428681627772943
3910,0.007791865455065172,0.0015445848709313226
3920,0.0009129870194362407,0.0006769314985328316
3930,0.2215210808431709,0.02505259531341881
3940,0.20206782863892073,0.3277320220500102
3950,0.07540271458104034,0.1701047618614813
3960,0.03596088906153639,0.16259177273466222
3970,0.21644954202624478,0.27088180909335896
3980,0.09130306629645865,0.04775775303328095
3990,0.9586334302351878,0.8717627907731308
4000,0.0025449432272954316,0.0503781301586884
4010,0.04109037679871267,6.274033660253889e-05
4020,0.001451897525500953,0.054182519759747784
4030,0.025678216860867166,0.0025616285423500605
4040,0.01956569594104299,0.0032841606703752886
4050,0.634995892824537,0.5273726779580337
4060,0.12686959359673422,0.17558976652253278
4070,0.36723797918340373,0.009664709866049228
4080,0.03647620486792336,0.0010331645535322335
4090,0.05089357420950202,0.054456423711950905
4100,0.0005243024893698055,0.10437258672690597
4110,0.0021285252834206125,0.3275350583148035
4120,0.33715665183012483,0.2889344397812487
4130,0.0038976507023089873,0.1276618954944495
4140,0.37959141480527264,0.004352369200519945
4150,0.015694026251725918,0.007286594348105234
4160,0.2132369858587338,0.0045826818574433255
4170,0.005212055600042711,1.0439463673264175
4180,0.131026720810783,0.060305716205600574
4190,0.008789377547123054,0.24756175498504604
4200,0.5340097764389691,3.337112776317979e-05
4210,0.18393785480240124,0.03318873776014489
4220,0.051507651635869844,0.12518184307956085
4230,0.054517306738577034,0.23303134335815917
4240,0.001152081512725942,0.16842410538026384
4250,0.0006662789157145729,0.0011094974761292895
4260,0.4792705704930896,0.0015763810812465158
4270,0.002492966903293064,0.27737271106925954
4280,0.03896788752971265,0.339528064467128
4290,0.13654749962877175,0.08866602229038059
4300,0.004228952746528361,0.0008250733579672177
4310,0.022693059580301746,0.004580287741498248
4320,0.001566326185812754,0.10164783379091605
4330,0.011982095397438667,0.22378009893769432
4340,0.0002897448835571296,0.4121074396943549
4350,0.6861682615582316,0.4318685371774399
4360,0.05481236416538842,0.02376876676768067
4370,0.26481838463128626,0.30100664852656484
4380,0.20581543616821452,0.05115654913805233
4390,0.03155453494295672,0.021827037959045746
4400,0.00023253332433035098,0.34653158594282124
4410,0.06159883796855914,0.003170736281657695
4420,1.652589249427875e-05,0.03257799532351731
4430,0.13916534260436328,0.07776842093019307
4440,0.44737245685178495,0.04468554515360022
4450,0.0030709233609873985,0.12450026588113516
4460,0.0006593285977257563,0.11127629572437037
4470,0.0009516397526849548,0.0002085076669995969
4480,0.12195889171121657,0.04587931714492085
4490,0.00706578299020343,0.13694661160154692
4500,0.18350538157544957,0.017651740080082117
4510,0.022188791433485355,0.09333724159761764
4520,0.31361631109781013,0.00015585031363781022
4530,0.6083628341153973,0.00028665110938671807
4540,0.0005956696647141591,0.6977820984448042
4550,0.12101412789676011,0.025108713832690418
4560,0.19494455193665491,0.16820131858325718
4570,0.606586890813991,0.002255008539314405
4580,0.014693566974583542,0.12984600432649093
4590,0.16376030323351315,0.05233324862057604
4600,0.1488790542649925,0.08023914862274217
4610,0.2841815188174519,0.01750379093956143
4620,0.00012223289517049045,0.0005835580914034286
4630,0.006110958841128713,0.19544462544382146
4640,0.39070562158258204,9.311490616204976e-05
4650,0.003090629267757333,0.011301882655378782
4660,0.052136240782225486,0.03422908140440386
4670,0.3040424672173758,0.0009690334215286423
4680,0.00033680143102833316,0.2950376695798399
4690,0.05948814935183135,0.5557013462245796
4700,0.009451078969756863,0.373901324524691
4710,0.10402413498092482,0.08980784772830938
4720,0.027054195323177238,0.011811543664340264
4730,1.2724288678364057,1.4349332380040782
4740,0.6315531506408809,0.7566560828318014
4750,1.185158322606393,0.03770825638071817
4760,0.15682071850896545,0.3545831583453919
4770,0.006065827798830185,0.0013832533362163628
4780,0.0007869358186312953,0.37884470164701634
4790,0.5450986070285472,0.021692326760951272
4800,0.00019342122709374845,0.09385721041591116
4810,0.23101355259851467,0.03506136547655767
4820,0.08945414740954707,0.0002992576564783738
4830,0.09876187778578635,0.29763198810984093
4840,0.15465714154794427,0.05756686901107791
4850,0.2918776817245528,0.3706382295003788
4860,0.0008141550252766798,0.07618366334255308
4870,0.00011311323640058815,0.08659023162830114
4880,0.5322047520034059,0.18151760312442894
4890,0.03506629187413159,0.831442193260294
4900,0.006114398654070679,0.015486848846736644
4910,0.0807343988012723,0.045268577709959394
4920,0.1530944221848409,0.22206193573255337
4930,0.08711279710341052,0.0015594346650268992
4940,0.008326189702983242,0.48744216711644883
4950,0.09830575944018285,0.0857898840085718
4960,0.0002585295944107,0.00018497436311558412
4970,0.1483080710081727,0.0029204764386665497
4980,0.3030675686590105,0.007079370957467895
4990,3.931203208517497e-05,0.317943976666572
