step,train_loss,test_loss
0,7.071237229710216,4.7617011526257995
10,7.665168560619204,6.495513854930041
20,5.193345007547352,5.556396875999513
30,5.415201391336347,4.493627391224294
40,4.774684002373705,4.15645886429514
50,4.540119592701279,3.927826563165555
60,4.04148937179317,4.917064029643275
70,4.894061137633602,3.35382700528594
80,4.557890077795413,5.199655692277968
90,4.353544465050225,4.751958830323185
100,4.744467140773884,4.356616140121897
110,3.849910063662071,3.9577931564282953
120,5.300024421318805,3.7274487941562544
130,3.8702474792319026,4.807170427592843
140,2.763196464918898,5.425899576772393
150,3.241390519410351,3.2278694372433354
160,4.697889512909966,2.6015064144675435
170,4.607731624428291,3.2410967928562107
180,2.205188682570403,2.798298075032494
190,1.8576548051021078,1.372605556389412
200,3.7656995699209204,3.1653009679639483
210,3.8827731164792274,3.1243213687261027
220,2.596637098282008,2.3902186862057064
230,3.500302962304966,3.4650154454133437
240,3.8012522767165784,2.44081264545242
250,2.718175008852022,2.998910469155208
260,3.329025998278247,2.7214052230655636
270,3.21159996802336,1.6317333672290555
280,3.001305803548358,3.183350541165302
290,1.8881511473481614,2.509262563394371
300,2.460495155772788,2.7696182404633563
310,2.5992981316118122,3.0783762941132573
320,1.8877484709992087,2.391991821249792
330,2.4477752537342736,2.3152936426390704
340,3.3378938455606164,3.2720515180904295
350,2.8406563516654213,2.4580859311998497
360,2.1207846256609404,2.9230612404004646
370,1.9246957418757453,1.0747541820510829
380,2.776030425389808,2.757931508236987
390,2.2193558943109806,2.2418169617416357
400,2.5941241418730416,3.538040058063559
410,1.6034377421970616,1.7298118351792457
420,2.101854977889328,2.918985314808669
430,2.237366288762343,2.804791962284984
440,1.5973119968297542,4.100990738022478
450,2.045811896488068,2.7779440717756883
460,3.6089860561396376,1.9734274458362178
470,2.754383176708331,1.9790604032280403
480,1.502578223361333,2.392551849012056
490,2.048517053510562,3.025347917063056
500,1.4734346287739544,1.7553238700718625
510,0.4697496186693138,0.7612407463327049
